user_id,recommendation
1044,"25326, 25333,25668, 25708,25483, 25954"
1045,"54233, 27386,39848, 25445,26302, 26814,38915, 27802,25435, 25452"
1046,"34384, 25412,26195, 40976,29991, 30140,35413, 36895,27916, 27929,26632, 26839"
1047,"25416, 25446,25433, 25635,25604, 25863,28576, 28654,25356, 25934,25720, 26170,26209, 26351"
1048,"25771, 25824,34602, 51476,25625, 26032,25667, 26070,25459, 25494,25585, 28213,25792, 27184,25510, 26015,25687, 25908,25543, 25776,25410, 25449"
1050,"25803, 25928,28399, 25809,34918, 36563,25891, 26004,25433, 25635,25326, 25333,36777, 39171"
1051,"25668, 25708,26331, 26952,35285, 48272,25512, 25531"
1052,"34467, 38227,44667, 25413,27307, 27601,36225, 37495,25445, 25717"
1053,"29749, 33073,27817, 41343,25815, 27144,28267, 28571"
1054,"26183, 26587,25732, 26421,27483, 29292,25516, 25591"
1055,"27001, 27633,33384, 26098,28122, 28398,25554, 26042"
1056,"28080, 34747,25513, 26165,25511, 45449,26141, 26375,26786, 27055"
1057,"26020, 26325,37165, 25516,25651, 26414,25440, 25667,25994, 26147"
1058,"25351, 25467,26880, 29554,25433, 25635"
1059,"25771, 25824,25433, 25635,25351, 25467,37309, 25347"
1060,"25960, 27236,25997, 26940,25618, 26500,50370, 25341"
1061,"25399, 25447,37841, 41678,30868, 31348,29182, 29652,25430, 25800,27544, 26293"
1062,"26183, 26587,31281, 38076,32718, 52839"
1063,"25817, 30656"
1064,"25433, 25635,26522, 27207,25530, 25572,27121, 41605,25562, 25637,26625, 26634,25545, 26151,44705, 52358,25433, 25635,36508, 27436"
1065,"25416, 25446,25356, 25934,25373, 26142,25992, 26591"
1066,"29110, 48591,25568, 25992,25399, 25447,25902, 26682"
1067,"29739, 33945,34331, 37175"
1068,"25902, 26682,26450, 36209,26006, 27476,25338, 27512"
1069,"35413, 36895,25416, 25446,25322, 25930,26209, 26351,25765, 25989"
1070,"25350, 25661,46622, 25777,26946, 27493"
1071,"27327, 28421,41090, 46207"
1073,"25741, 30580,25404, 25696,25416, 25446,25633, 26000,41491, 25633"
1074,"25399, 25447,43757, 25399,25445, 25717,34994, 43191,31072, 31297,25350, 25661"
1075,"26946, 27493,25803, 25928,29521, 50681"
1076,"25926, 26376,26627, 29878,31469, 32958,25320, 26092,32240, 35490,33145, 38135,27988, 28245,26996, 28176"
1077,"28582, 31527,26164, 27705,25342, 25361,25818, 26213"
1078,"27882, 28477,46818, 25483,29120, 30151,25687, 25908,28476, 33054"
1079,"45306, 27860,25328, 25456,44215, 27100,36044, 43222,27823, 25820,27820, 29263,43420, 26428"
1080,"25873, 29996,42182, 45958,28982, 39001,25366, 26084"
1081,"25383, 25404,25324, 25534,25682, 25947,30008, 31028"
1082,"45631, 26816,25326, 25333"
1083,"25672, 34145,25935, 28997,36821, 38230"
1084,"25351, 25467,29179, 30453,25533, 25678,53196, 25469,25786, 35289"
1085,"25617, 26101,26211, 26473,25416, 25446,25516, 25591,25505, 26738"
1086,"25622, 25472,28827, 25383,28231, 53144"
1087,"28282, 25681"
1088,"31579, 42364,28366, 29404,25453, 25685"
1089,"26472, 34852,27802, 31044,25530, 25572,27267, 31089,25604, 25863,26898, 28406,25902, 26682"
1090,"31152, 32837,52754, 28299,25771, 25824,28624, 30510,29419, 25383"
1091,"25399, 25447,26542, 26970,33200, 37814,41483, 26627"
1092,"28569, 29682,53617, 25438"
1093,"54452, 29921,49660, 26937,26535, 32155"
1094,"44291, 25578,25818, 26213,25595, 27452,28321, 28931"
1095,"27111, 30941,32376, 41983,25433, 25635,26642, 29134"
1096,"26366, 27608"
1097,"27048, 49558,25323, 25560,25603, 31105,25621, 26090,30051, 53457,34830, 46102,30139, 34161,25536, 27818,25682, 25947"
1098,"26189, 26330"
1099,"25479, 25676,33253, 33622,34764, 41078"
1100,"25784, 27938,29397, 34546,28908, 28986,41135, 42079,31880, 34065"
1101,"25505, 26738,25587, 26235,25682, 25947,27728, 32154,40264, 46358"
1102,"35208, 35523,31051, 36055"
1103,"28476, 33054"
1104,"28134, 31376,25433, 25635,26302, 26814,25779, 28318,38020, 46534,25625, 26032"
1105,"27256, 28561,26426, 35760,25404, 25696,26150, 27137,27496, 31219"
1106,"28055, 43425,27097, 28318,48404, 53582,25416, 25446,26187, 26388,52584, 25426,48114, 25346,25389, 26158"
1108,"26105, 26640,25404, 25696,25413, 25511,25817, 30656"
1109,"26133, 26152,25505, 26738,25780, 26295,25341, 25387,25865, 26185,26627, 29878,31499, 35051"
1110,"34420, 37363,28958, 36816,26428, 26514,25410, 25449,26133, 26152"
1111,"25403, 26168,27010, 27834,25997, 26940,27410, 27532,25611, 25694,26240, 30567"
1112,"25516, 27722,33569, 25323,29808, 32561"
1113,"27505, 29301,26323, 28605,25765, 25989,27456, 29571"
1114,"28912, 25985,25522, 25588,25651, 26414,27950, 28407"
1115,"28299, 32165,26189, 26330,27615, 28785,25368, 27051"
1116,"35413, 36895,25367, 27905,29962, 32476,25654, 25664"
1117,"32495, 33080,25929, 26420,25383, 25404,25538, 26606,43999, 49425,27259, 28382,26233, 26332"
1118,"27013, 33691,27176, 29232,25600, 25911,30563, 33617,25351, 25467,27285, 28538,27594, 28353"
1119,"25403, 26168,25944, 35307"
1120,"38175, 47491,26819, 29718"
1121,"51235, 28607,40900, 50910"
1122,"25687, 25908,29423, 29934,53617, 25438,25533, 25678"
1123,"33750, 28218,25634, 25924,32793, 44711"
1124,"25533, 25678,34204, 51385,25399, 25447"
1125,"30236, 36916"
1126,"26580, 29497,25668, 25708,25981, 34728"
1127,"25618, 26500,27494, 29663,37215, 25473,25498, 26766"
1128,"25413, 25511,25386, 25822,25368, 27051,26189, 26330,25341, 25387"
1129,"26396, 27129"
1130,"25461, 27614,46024, 51567"
1131,"29991, 30140,25546, 26301,26548, 26577,26346, 28266"
1132,"25543, 25776,25929, 26420"
1133,"25516, 25591,28423, 28551,25366, 28645,25808, 34772,48560, 25347"
1134,"35413, 36895,32405, 41919,45169, 25451,35413, 36895,25736, 31558"
1135,"27585, 29441"
1136,"26203, 27628,25603, 31105,25604, 25863,37074, 46388,26557, 27744,25433, 25635,26302, 26814"
1137,"25433, 25635,30007, 47882,26191, 27092,31832, 39108"
1138,"34249, 26980,25442, 26459,27820, 29263"
1139,"25433, 25635,26206, 26871,25902, 26682,27111, 30941,26526, 26794,25396, 25592"
1140,"26060, 26776,25633, 26000,29514, 31490,32077, 41424,25404, 25696"
1141,"35084, 36550,25322, 25930,26548, 26577,54883, 27038,25601, 37674,25817, 30656"
1142,"25416, 25446,25544, 26048,27308, 28041,25372, 25555,25433, 25635"
1143,"35544, 37596,27978, 30683,25539, 25567,25798, 27388,35413, 36895,26451, 27424"
1144,"25943, 32595,25352, 29629,25777, 25874,32007, 42358,38902, 46610,30557, 34645"
1145,"27952, 33746,35413, 47759,27307, 27601,53778, 28229,25423, 25524,25383, 25404"
1146,"31338, 25435,30346, 32633,25741, 30580,25814, 26543,27147, 28507"
1147,"54855, 26880,25913, 27982,25326, 25333"
1148,"25625, 26032,36088, 25331,26939, 26945,27746, 29581"
1149,"29010, 25430,25677, 30835,25351, 25467"
1151,"25809, 25988,25459, 25494,25847, 26498,28719, 29712,30315, 25615,25320, 26092"
1152,"38511, 45947,32455, 37690,25756, 26196,26900, 30062,48670, 25424,26236, 26415,26078, 39888,36920, 25953,25341, 25387"
1153,"25399, 25447"
1154,"25605, 25689,27412, 29205"
1155,"28160, 29785,25543, 25776"
1156,"25376, 25463,29167, 33481"
1157,"25416, 25446,25403, 26168,27105, 31063,28120, 53752,41966, 46566,27820, 29263"
1158,"28316, 42542,26060, 26776,39616, 39701,25611, 25694"
1159,"25993, 27113,25546, 26301"
1160,"35021, 50615,25440, 25667,34773, 25320"
1161,"26900, 30062,41603, 25411,26189, 26330,27352, 33433,25404, 25696"
1162,"25865, 26185,28003, 35056,43093, 45029,25864, 26633"
1163,"25675, 26130,53494, 25618,39281, 41523,38398, 49636,28160, 29785,25576, 29717"
1164,"25469, 25830,27483, 29292,26464, 26749,32693, 33856"
1165,"25524, 27427,26502, 28456,28267, 28571,32673, 46692"
1166,"25433, 25635,25706, 25744,29648, 29688"
1167,"25326, 25333,25384, 28974"
1168,"34661, 48187,33723, 39880,25351, 25467,37513, 26732"
1169,"38662, 39350,25472, 25565,25483, 25954"
1170,"27725, 32717,27457, 28462,25935, 28997,30972, 50433,25324, 25534"
1171,"42198, 28026,25777, 25874,25593, 25596,30536, 34386,44101, 25516,25919, 28214"
1172,"25480, 29068,25387, 25462"
1173,"25617, 26101,27369, 27413,38992, 25993,27468, 29302"
1174,"28158, 29669,25406, 25608,25604, 25863,30445, 32504"
1175,"26189, 26330,25383, 25404,26827, 25516"
1176,"50293, 53337,25633, 26000,27386, 27934,25522, 25588,25372, 25410"
1177,"26229, 26484,35413, 36895,25383, 25404,27193, 28656,25347, 25573,28789, 29884"
1178,"26016, 26358,26977, 28397"
1179,"25945, 27320"
1180,"51630, 25351,25687, 25908,31260, 47783,25385, 25474,25658, 26200,26898, 28406,25326, 25333,51636, 25593"
1181,"25442, 26459,36095, 25497"
1182,"25663, 34516,25777, 25874,31072, 31297,26652, 26915,25986, 30355,29960, 31563"
1183,"35181, 39906,25652, 26173,43967, 25762"
1184,"32102, 37330,25473, 25581,25439, 25466,25354, 25899,29189, 31758,35508, 25411"
1185,"26522, 27207,25675, 26130,28423, 28551,25407, 25532"
1186,"25799, 27471,26248, 28994"
1187,"28859, 31946,30236, 36916"
1188,"26302, 26814"
1189,"26538, 28692,27102, 31148,28378, 31703,25414, 27130,25682, 25947,30205, 34703,28409, 29398,38252, 26819"
1190,"29658, 30417,34056, 34904,27004, 27028,38213, 25633,25719, 36496"
1191,"42430, 42672,25706, 25744,26191, 27092,25433, 25635,31450, 34656,25335, 26180,33810, 33288"
1192,"48073, 25681,25532, 25894,25383, 25404,27307, 27601,32298, 28991,27113, 27391"
1193,"52722, 25383,31260, 47783,25593, 25632,35154, 41125,25445, 25717,37562, 25652,33064, 41898,38391, 43870,28423, 28551"
1194,"25383, 25404,25765, 25989,30563, 33617,25873, 29996,31202, 25530"
1195,"25399, 25447,25668, 25708"
1196,"25442, 26459,25411, 25499,25810, 31686,27193, 28656,25505, 26738,28027, 29964"
1197,"27406, 28405,28105, 43562,34513, 40884,29077, 54312"
1198,"28119, 30278,26060, 26776,26178, 49358,27451, 31900,25322, 25930,28230, 30695,29120, 30151,27221, 45603"
1199,"26223, 32448,27563, 28885,25765, 25989,25445, 25717,25505, 26738,43354, 48796,26288, 34745,29268, 39779,38698, 40783"
1200,"25844, 30775,39903, 40781,25383, 25404,26286, 27613,25445, 25717"
1201,"37690, 42938,25417, 25556,27279, 28357,25893, 26320,25416, 25446"
1202,"25938, 28629,30962, 33072,27279, 28357,28179, 29893,26265, 30080,25873, 29996,41090, 46207,41135, 42079"
1203,"30838, 32622,54232, 25605,37113, 25337"
1204,"26641, 26995,26242, 26921,25873, 29996,25386, 25822"
1205,"30784, 25453,25668, 25708"
1206,"25442, 26459,26873, 28580,26926, 31048"
1207,"34856, 26471,37164, 40021,25893, 26320,26946, 27493,26430, 28418"
1208,"26479, 26870,25945, 27320,25433, 25635"
1209,"31443, 33972,26669, 27318,25410, 25449,31374, 37751,25530, 25572"
1210,"49408, 25413,25411, 25499,26162, 26554,25522, 25588"
1211,"26012, 47245,26580, 29497,25955, 26811,31505, 27925,27369, 27413,38075, 25338,34386, 30536,27308, 28041,31883, 25351,26624, 27401,26076, 33059,26009, 26254,25772, 31388"
1212,"34397, 25416"
1213,"32332, 35632,25633, 26000,25477, 25757,25323, 25560"
1215,"25416, 25446,26522, 27207"
1216,"25424, 28545,28694, 52459,39721, 51545,47254, 25433,50083, 31355"
1218,"25416, 25446,25416, 25446,49111, 25383,26229, 26484"
1219,"53041, 25409,27178, 25383"
1220,"26475, 27058,26634, 28854,48042, 25750,27374, 39830,41374, 25413,30546, 31282"
1221,"25868, 26903,37230, 26189,40729, 25416,25453, 25685,42064, 53729,25997, 26940,25445, 25717"
1222,"26348, 27864,25368, 27051,25371, 26110,26231, 27185,26486, 31274,25320, 26092"
1223,"25411, 25499"
1224,"25652, 26173,25399, 25447,33741, 41808,28157, 29845"
1225,"25410, 25449"
1226,"26396, 27129,25809, 25988,53172, 25418"
1227,"25522, 25588,25883, 26017,26983, 34926,25435, 25452,25993, 26623,44136, 30859,27768, 35295"
1228,"48024, 25346,40057, 28438,25765, 25989"
1229,"27041, 28251,25369, 54297,43402, 25780,27049, 27409"
1230,"29945, 52472,25326, 25333,25532, 25894,30139, 34161,26124, 32345,51306, 25390"
1231,"27801, 42924"
1232,"25338, 27512,26395, 32370,25383, 25404,25817, 30656,31606, 31673,25688, 26628"
1233,"27916, 27929,25403, 26168,25475, 25775,25792, 27184"
1234,"28654, 28790,32599, 36498,34206, 25416,26982, 49814,27687, 30991,33774, 34130,47058, 27425,38121, 42224,25342, 25361"
1235,"26454, 27445,31505, 27925,25483, 25954,25801, 25399,33788, 25536"
1236,"41198, 25329,25818, 26213,25350, 25661,26377, 29918,27826, 28095,33744, 36832"
1237,"38746, 25351,30460, 35355,32167, 45906,26027, 26644,27456, 29571,25417, 25556,26248, 28994"
1238,"25668, 25708"
1239,"25428, 36044,28399, 25809,40514, 25401,26441, 35440,25480, 29068"
1240,"26625, 26634,25618, 26500,25516, 25803,25356, 25934,25385, 26208,38662, 39350"
1241,"27369, 27413,27216, 27249"
1242,"25620, 31577,27949, 39037,25940, 26685"
1243,"38759, 52331,25351, 25467,26898, 27958,26548, 26577"
1244,"25396, 25592,25667, 26070,40697, 41762,50577, 32656,25323, 25560,25732, 26421,25706, 25744,26016, 26358,25416, 25446"
1245,"52124, 25399,28553, 36085,25562, 25637,27926, 26669"
1246,"26133, 26152,25682, 25947"
1248,"25516, 25591,25687, 25908,27243, 27819,45352, 54228,27038, 27074"
1249,"25718, 26316,25633, 26000"
1250,"25933, 27497,54623, 25341,25777, 25874,25605, 25689,27483, 29292,41494, 42925"
1251,"25510, 26015,31932, 25406,25926, 26376,26027, 26644"
1252,"26777, 32410,25483, 25954,26512, 28480,28312, 28750,25563, 25768"
1253,"25328, 25456,26451, 27424,54366, 26100,47831, 25516"
1254,"25633, 26000,25341, 25387,25417, 25556,39219, 44978,28127, 41124,26500, 30815"
1255,"25538, 26606,25629, 26383,25865, 26185"
1256,"28103, 34290,26174, 28855,25992, 26591"
1257,"26331, 26952,29423, 29934,33086, 25320"
1258,"35147, 25865,25823, 27375,25404, 25696,25847, 26498,26233, 26332,28465, 28681,25716, 38318,25433, 25635,26214, 27020"
1259,"25633, 26000,27394, 51814,28391, 28851,26174, 28853,31152, 32837,26889, 27177,25675, 26130,25752, 25773"
1260,"29423, 29934,35711, 25593,42525, 29025,26641, 26995"
1261,"46484, 28576,26437, 27437,35751, 42655,28561, 36161"
1262,"45595, 25891,25526, 33792"
1264,"25615, 26256,25343, 27369,26425, 29666,47430, 25445"
1265,"29183, 31093,25411, 25499,26389, 33322,29229, 25605,52722, 25383"
1266,"26064, 28866,25955, 26811"
1267,"29106, 30262,25385, 26208,25516, 25591,28218, 30481,40090, 42461,25935, 28997,54429, 25633"
1268,"25601, 37674,25440, 25667,53503, 25423,26688, 28253"
1269,"30037, 50718"
1270,"25926, 26376,25935, 28997,25341, 25387"
1272,"25604, 25863,34264, 25435,25675, 26130,25893, 26320,26846, 29633"
1273,"25809, 25988,26247, 26589"
1274,"25342, 25361,31443, 33972,25777, 25874,28391, 28851,27772, 29524"
1275,"25472, 25565,29889, 33123,25724, 28058,25416, 25446,25902, 26682"
1276,"28628, 29559,25389, 26158,39114, 30268,27458, 27946,26673, 26974,28476, 33054"
1277,"25659, 25827,25341, 25387,27745, 33375"
1278,"31443, 33972,25562, 25637,42062, 38597,25530, 25572,26020, 26325,32100, 25435,25351, 25467,25385, 26208,25341, 25387,26265, 30080,27307, 27601,30104, 34009"
1279,"27205, 46206,25530, 25572,26317, 29578,25464, 27817"
1280,"25370, 35663,32442, 25347,38967, 34482,27649, 31264,25579, 31094"
1281,"25641, 26338,33755, 44116,40848, 43395"
1282,"25896, 27036,30439, 33962,25514, 25727,25326, 25333,25383, 25404"
1283,"27315, 34138"
1284,"25416, 25446,25341, 25387,25587, 26235"
1285,"25543, 25776,25445, 25717"
1286,"25483, 25954,33924, 26183,29321, 33040,28624, 30510,31057, 25525"
1287,"25809, 25988,26596, 26663,41668, 49760"
1288,"26271, 30738,37005, 25621,50348, 25404,26996, 28176"
1289,"26158, 37746,25416, 25446,26299, 31296,35413, 36895,35681, 26134,31057, 25525"
1290,"25569, 33012,26627, 29878"
1291,"26039, 26832,25345, 26604,25771, 25824"
1292,"27193, 28656,47614, 25929,28499, 29074,25539, 25567,25396, 25592"
1293,"25350, 25661,28797, 29178,25512, 25531"
1294,"41318, 52554,25873, 28459,31883, 25351,26039, 27119"
1295,"25433, 25635,25433, 25635,25433, 25635,29295, 29777,26317, 29578,34858, 53255"
1296,"31243, 27893,28958, 36816,25976, 27861,27817, 41343,25633, 26000"
1297,"30067, 30984,25631, 32620,25425, 26018,25562, 25637,27483, 29292,25570, 34229,42747, 26203,27687, 30991"
1298,"25814, 26543,30989, 34356,47587, 25359"
1299,"31443, 33972,29120, 30151,46663, 25483,25533, 25678,25856, 32887,26617, 31985"
1300,"25341, 25387,26241, 30724,25780, 26295,27015, 48632,35413, 36895,32675, 33048"
1301,"26073, 26721,26867, 35284"
1302,"31443, 33972,25823, 27375,26174, 28855,38529, 25345,30346, 32633"
1303,"25383, 25404,25383, 25404"
1304,"31296, 33484,25633, 26000"
1305,"25926, 26376,37250, 25419,25413, 25511,43471, 25855,25379, 25422"
1306,"25601, 37674,47279, 28541,25417, 25556"
1307,"26632, 26839,25480, 25502,27516, 31676,36926, 39223"
1308,"29749, 33073,48040, 51092,25444, 25458"
1309,"26397, 26616,30360, 32453"
1310,"25955, 26352,29658, 30417,25383, 25404,25792, 27184,25498, 26766,28183, 31043,25341, 25387"
1311,"26327, 26407,28568, 43188"
1312,"25435, 25452,27299, 31081,44095, 46579"
1313,"25562, 25637,27004, 27028,25962, 32831,25351, 25467,25473, 25581"
1314,"27882, 28477,27734, 25995,50295, 26977,25902, 26682,25433, 25635,26914, 33969,25351, 25467,40816, 25341,25433, 25635,30433, 33310,30100, 37739"
1315,"25765, 25989"
1316,"37679, 25605,25399, 25447"
1317,"50030, 25608,25354, 25899,25867, 34841"
1318,"25644, 27031,25633, 26000,26346, 28266"
1319,"32604, 25618,28295, 28621,37215, 25473,40911, 30919,27594, 28353,25629, 26383"
1320,"27815, 27821,33838, 29981,25341, 25387,26852, 34218"
1321,"26036, 28630,25975, 27352,38054, 42716,25354, 25394,25864, 26633,25891, 26004,49342, 50830"
1322,"25491, 47383,34421, 39313,35564, 25633,26209, 26351,30016, 32156"
1323,"25786, 35289,35711, 25593,39145, 25411,28218, 30481,25920, 27980,25433, 25635,30844, 31286"
1324,"38949, 34818,28550, 29653,45675, 25766,26400, 30302"
1325,"25459, 25494,31072, 31297,25780, 26295"
1326,"26624, 27401,25383, 25404,25331, 25813"
1327,"27039, 27984,28076, 34177,26231, 27185,36689, 28586,27332, 31461,28303, 25615"
1328,"26302, 26814,26596, 26663,25615, 26256"
1329,"28236, 29797,42823, 25411,25633, 26000,31190, 36219"
1330,"26248, 28994,32319, 39422,26277, 32103"
1331,"28391, 28851,25442, 26459,25749, 29227"
1332,"27487, 34125,25383, 25404,34206, 25416"
1333,"25821, 28757,25453, 25685,25588, 26630,25906, 29927,28258, 49623"
1334,"25779, 31230,25719, 36496,25520, 25630,25780, 26295,25453, 25685,25756, 26196,27598, 25413"
1335,"28066, 28666,25416, 25446,45798, 49646,33211, 25383,25847, 26498"
1336,"25351, 25467,25550, 25999,25414, 27130,25725, 26981,36344, 25497,40187, 27412"
1337,"25516, 27722,26255, 26412"
1338,"50529, 54467,29247, 33320,25328, 25456,35413, 36895,35089, 45657"
1339,"28964, 31831,25453, 25685,25832, 27998"
1340,"35181, 39906,45652, 25351,35697, 25636"
1341,"54655, 25604,40664, 26526,26562, 26716,25498, 26766,41374, 25413,25453, 25685"
1342,"45881, 25401,43724, 53370,30746, 34857,32143, 25433,37760, 28465"
1344,"25944, 35307,25416, 25446,28230, 30695,26985, 49808,28574, 41359,25472, 25565,26641, 26995,30431, 32131"
1345,"40504, 26773,25351, 25467,25472, 25565,30346, 32633"
1346,"25611, 25694,25823, 27375,26231, 27185,30007, 47882,31697, 42774"
1347,"46017, 53684,25514, 25727,25359, 25811"
1348,"47132, 25433,36962, 25423,25453, 25685"
1349,"25435, 25452,26624, 27401"
1350,"26027, 26644,37679, 25605,25975, 29906,28465, 28681,29681, 30179,29492, 29926"
1351,"26060, 26776,25374, 27232,29367, 40672,30531, 25335"
1352,"27214, 40196,33838, 48566,33651, 39955,30859, 34847,27539, 31362"
1353,"25383, 25404,41060, 27282,28258, 49623,25404, 25696,25459, 25494"
1354,"26293, 26494,25408, 26082,25322, 25930,50293, 53337,25605, 25689,25453, 25685,28844, 33053"
1355,"25338, 27512,28435, 33120"
1356,"51630, 25351,25430, 25800,45798, 49646,25455, 27028,25359, 25811,28606, 32061,26133, 26152,25414, 27130"
1357,"25498, 26766,27369, 27413"
1358,"31371, 45155,44340, 27369,25957, 27568,39513, 41021,30324, 32251,25379, 25422"
1359,"25832, 27998,25817, 30656,26744, 42364,26349, 27700"
1360,"25355, 25529,49684, 25335,25532, 25894,27400, 33863,25445, 25717,27594, 28353"
1361,"28932, 29174,34056, 34904,25821, 28757,31587, 33500,26280, 27663,25498, 26766"
1362,"34547, 40200,25503, 31601"
1363,"47768, 25383"
1364,"25416, 25446"
1365,"25997, 26940,25341, 25387,27650, 28402,26898, 28406"
1366,"31065, 46825,25364, 25849,25449, 25873,28423, 28551,25396, 25592,25389, 26158,26366, 27608,25489, 25518"
1367,"25533, 25678,25532, 25894"
1368,"25625, 26032,25354, 25899,42413, 44452,26697, 29476,25818, 26213"
1369,"25444, 25458,41646, 46524,25554, 26042"
1370,"30771, 31435,25763, 26702,26223, 32448,25399, 25447"
1371,"27585, 29441,25707, 26986,40959, 27066,26348, 27864,26500, 30815"
1372,"40317, 26961,30706, 26370"
1373,"30868, 31348,25600, 25911,25658, 26200,37821, 31788"
1374,"25383, 25404,44210, 25533,25765, 25989,46314, 25483,28478, 28581,38662, 39350,29658, 30417,25411, 25499"
1375,"25374, 27232,28482, 32789,39908, 25338,28317, 29194,25544, 26048"
1376,"25809, 25988,35182, 36191,25498, 26766"
1377,"34206, 25416,26277, 32103"
1378,"26191, 27092,27855, 34790"
1379,"26369, 27128,36890, 37642,40039, 25403,25612, 37313,41382, 25435"
1380,"29907, 37986,33870, 39805,32273, 32353,26778, 26831,25784, 27938"
1381,"35428, 28712,26437, 27437,30957, 48900,25433, 25635,25445, 25717"
1382,"27097, 29810,30710, 31905,25676, 27892,27302, 36843,28312, 28750"
1383,"26189, 26330,29560, 44456,25371, 26110,27931, 25399"
1384,"26609, 33400,25445, 25717,25701, 28598"
1385,"25676, 27892,26786, 27055,25364, 25849,25786, 35289,25817, 30656,25883, 26017,25410, 25449"
1386,"26464, 26749,25414, 27130,25382, 25612"
1387,"27594, 28353,25379, 25422,32868, 26613"
1388,"25491, 47383,44576, 25423,25389, 26158,26183, 26587,45866, 48929"
1389,"25383, 25404,34056, 34904,30254, 42756,25880, 26551,25962, 32831,25394, 25354"
1390,"54355, 25416,31838, 41177,26675, 28427,25341, 25387,28912, 25985,27369, 27413"
1391,"25330, 35350,34054, 25400,25410, 25449,32315, 35419,26179, 26770,25416, 25446,29991, 30140,31883, 25351"
1392,"25440, 25667,38059, 25320"
1393,"31202, 25530,29586, 40773"
1394,"25343, 27662,34960, 35921,26179, 26770,25326, 25333"
1395,"49627, 26580,27066, 27271,40061, 28423,25472, 25565,26291, 27714,25351, 25467"
1396,"36966, 43455,33146, 42139,25618, 26500,25376, 25463,26816, 27024,25522, 25588,25818, 26213"
1397,"25409, 25684,25706, 25744,27262, 40157,43999, 49425"
1398,"26257, 30259,30346, 32633,25520, 25630,25383, 25404,25356, 25934,25414, 27130,25413, 25885,25323, 25560,27004, 27028"
1399,"27084, 28735,26565, 28112,26535, 32155,25545, 26151,25771, 25824,35413, 36895,25636, 25870,28158, 29669"
1400,"25945, 27320,35413, 36895,26280, 27663,42198, 28026,26250, 30506,25522, 25588"
1401,"38325, 54480,41874, 42076,26816, 26971,25383, 25404"
1402,"26590, 25350,36920, 25953,25498, 26766,25423, 25559"
1403,"26347, 28504,25562, 25637,43024, 50275,29363, 25359,37712, 25589,28158, 29669,31443, 33972"
1404,"25368, 27051"
1405,"25536, 25537,27033, 27141,25326, 25333,33086, 25320,25773, 28327,45225, 27908,25498, 26766,30262, 30522,25992, 26591"
1406,"25341, 25387,25416, 25446,26083, 27273,30042, 32106,30130, 33366"
1407,"46936, 26806,26898, 28406,25732, 26421,31723, 26381,35413, 36895,25323, 25560"
1408,"25414, 27130,27916, 27929"
1409,"31584, 34121,28421, 33241,41333, 26593,27084, 28735,54732, 27316,26632, 26839,25522, 25588,30139, 34161,46007, 26209"
1410,"25550, 25999,39427, 25345,51948, 26750"
1411,"37750, 43393,25491, 29224,25986, 30355"
1412,"35413, 36895,25711, 26272,25535, 26003,40911, 30919,28267, 28571,26806, 29830,28257, 30354,35181, 39906"
1413,"25453, 25685,25342, 25361,27078, 25544,28201, 25714,35413, 36895,28905, 25544,33618, 26006"
1414,"29683, 45512,35269, 39680,26479, 27289"
1415,"25611, 25694,25413, 25885,43437, 26937"
1416,"27738, 34246"
1417,"25544, 26048,25389, 26158,35238, 39808,25435, 25452,27820, 29263,25572, 25972,25383, 25404"
1418,"26458, 27756,27209, 32810,41090, 46207,25825, 33147,31698, 35081,25435, 25452,32046, 25444,25328, 25456,46445, 25483"
1419,"40712, 25321,33113, 52462,25703, 25882,26737, 26878,33472, 51560"
1420,"25962, 32831,26348, 27864,53032, 28391"
1421,"36999, 48047,25949, 27323,35413, 36895"
1422,"25413, 25511,26323, 28605,29325, 34127,25336, 26489,26022, 27542,25411, 25499,25383, 25404"
1423,"26288, 34745,49860, 25607"
1424,"38029, 40142,40129, 25765,25945, 27320,25444, 25458,26641, 26995,25896, 27036,26326, 26785,54590, 43309"
1425,"25324, 25534,25439, 25466"
1426,"26013, 29805,26468, 47976,30708, 30838,25379, 25422,25732, 26421,27813, 43775"
1427,"27345, 29009,42090, 43219"
1428,"35413, 36895"
1429,"36078, 50189,25410, 25449,26348, 27864,28431, 30507,37367, 46640"
1430,"27044, 27247,25814, 26543,25997, 26940,25390, 28026,31838, 41177"
1431,"46846, 51022,25445, 25717,26904, 37609"
1432,"26019, 31994,27039, 27984,25429, 25859,25453, 25685,25625, 26032"
1433,"29009, 31273,25341, 25387,50842, 52348"
1434,"25626, 26851,25389, 26158"
1435,"26755, 29998,25350, 25661,42538, 26749,26279, 27251"
1436,"28080, 34747,35413, 36895,29142, 32621,28019, 34339,26264, 26769,32102, 37330"
1437,"27831, 29644,30158, 48826,25823, 27375,34555, 39977,25953, 28278"
1438,"28151, 28394,25711, 26272"
1439,"29325, 34127,25829, 26216,25987, 27873"
1440,"34882, 41671,28157, 29845,32495, 33080,31179, 31421,25893, 26320"
1441,"25404, 25696,25797, 26656,27323, 34219,25435, 25452,35413, 36895,25350, 25661"
1442,"26363, 31477,53149, 25383,30324, 32251,31324, 32050"
1443,"26030, 27874,25430, 25800,33838, 29981,35170, 25489,33345, 25417"
1444,"26098, 28492,26500, 30815,27113, 27391,25705, 28168,47700, 33770"
1445,"25756, 26196,27731, 28742"
1446,"25456, 25704,25416, 25446,25668, 25708,31443, 33972,28328, 30752"
1447,"25606, 26760"
