user_id,recommendation
2423,"[25513, 26165]"
4995,"[52318, 54185]"
2986,"[49376, 25483]"
1203,"[54232, 25605]"
4273,"[25865, 26185]"
4330,"[27053, 36752]"
1201,"[25417, 25556]"
4515,"[26039, 27119]"
3334,"[25366, 26084]"
4132,"[26789, 29005]"
2675,"[25481, 25383]"
487,"[26411, 27268]"
54,"[26095, 33060]"
1490,"[27713, 29102]"
2811,"[25538, 26606]"
3136,"[37714, 25401]"
4834,"[29230, 33705]"
3032,"[27217, 33580]"
1204,"[25873, 29996]"
1593,"[29702, 25516]"
2532,"[25790, 25971]"
4213,"[37269, 25498]"
3154,"[25543, 25776]"
307,"[25654, 25664]"
1407,"[26898, 28406]"
2911,"[25411, 25499]"
4962,"[27369, 27413]"
1356,"[25430, 25800]"
1775,"[25938, 28629]"
1361,"[28932, 29174]"
1862,"[43341, 25399]"
3184,"[25900, 26044]"
2770,"[25818, 26213]"
5183,"[27133, 34553]"
2385,"[25324, 25534]"
3204,"[25354, 25899]"
4545,"[50169, 27193]"
3313,"[25695, 25753]"
211,"[30236, 36916]"
591,"[30231, 31261]"
2736,"[36845, 25777]"
5024,"[28719, 29712]"
1374,"[25383, 25404]"
387,"[33765, 25475]"
4937,"[31443, 33972]"
722,"[25987, 27873]"
2896,"[26652, 26915]"
2183,"[33320, 45775]"
403,"[26022, 27542]"
3176,"[25338, 27512]"
3189,"[32273, 32353]"
3790,"[41604, 53151]"
136,"[31698, 35081]"
1201,"[27279, 28357]"
3996,"[25472, 25565]"
3081,"[25765, 25989]"
4828,"[26179, 26770]"
929,"[28299, 32165]"
2710,"[27226, 54038]"
93,"[34450, 25322]"
1159,"[25993, 27113]"
4808,"[28080, 34747]"
2537,"[27053, 29748]"
4815,"[25771, 25824]"
4482,"[46759, 25595]"
266,"[25383, 25404]"
1152,"[48670, 25424]"
4243,"[26214, 27020]"
5275,"[28797, 29178]"
1176,"[25522, 25588]"
548,"[38053, 25383]"
3238,"[27820, 29263]"
1405,"[25536, 25537]"
1470,"[25410, 25449]"
655,"[25784, 27938]"
2540,"[52104, 28229]"
3042,"[33768, 25720]"
3874,"[44215, 27100]"
4528,"[25373, 26142]"
4277,"[47443, 34153]"
2869,"[41891, 25633]"
1774,"[25803, 25928]"
314,"[40782, 39263]"
436,"[25611, 25694]"
3271,"[27054, 30516]"
2936,"[28183, 31043]"
2175,"[30360, 32453]"
2666,"[26141, 26375]"
3902,"[25439, 25466]"
4647,"[35413, 36895]"
788,"[26203, 27628]"
2674,"[25706, 25744]"
859,"[39639, 25394]"
1700,"[25433, 25635]"
2424,"[25440, 25667]"
4327,"[25783, 27383]"
1097,"[25323, 25560]"
963,"[25922, 42156]"
4709,"[25591, 29402]"
85,"[25440, 25667]"
1490,"[31179, 31421]"
2630,"[25444, 25458]"
2688,"[25595, 27452]"
2255,"[25400, 25916]"
5317,"[47404, 52320]"
2856,"[35413, 36895]"
4862,"[32530, 37622]"
1323,"[35711, 25593]"
4572,"[25544, 26048]"
2951,"[27079, 40491]"
2373,"[26041, 26923]"
3980,"[25865, 26185]"
1738,"[34109, 35906]"
1800,"[27240, 32117]"
155,"[28119, 30278]"
1617,"[45506, 37911]"
733,"[26668, 35731]"
4132,"[33403, 47151]"
267,"[25327, 25432]"
620,"[25383, 25404]"
1572,"[26273, 26933]"
4776,"[25433, 25635]"
3787,"[49874, 25483]"
1791,"[25554, 26042]"
3070,"[37597, 42380]"
2566,"[45842, 25445]"
2213,"[36931, 25536]"
728,"[25683, 40215]"
1610,"[25445, 25717]"
682,"[29259, 29733]"
1108,"[25404, 25696]"
475,"[25396, 25592]"
4128,"[25809, 25988]"
608,"[25411, 25499]"
946,"[26430, 28418]"
1770,"[25847, 26498]"
4876,"[50216, 25331]"
186,"[42498, 50854]"
912,"[25433, 25635]"
2882,"[28606, 32061]"
660,"[25323, 25560]"
5241,"[25357, 33284]"
4367,"[32730, 34324]"
1565,"[26279, 27251]"
2971,"[26620, 27135]"
5076,"[26475, 27058]"
1910,"[25410, 25449]"
3213,"[25617, 26101]"
587,"[25473, 27872]"
884,"[29120, 30151]"
4475,"[40264, 46358]"
1157,"[27105, 31063]"
538,"[27221, 45603]"
5122,"[25348, 25737]"
4267,"[36840, 40720]"
256,"[31180, 40147]"
274,"[25413, 25511]"
2819,"[37620, 45669]"
1984,"[38149, 28086]"
5248,"[40255, 25325]"
1972,"[25399, 25447]"
2819,"[25383, 25404]"
4953,"[26377, 29918]"
3983,"[30100, 37739]"
2231,"[46016, 25550]"
3197,"[53059, 25373]"
2152,"[25396, 25592]"
4660,"[25473, 27872]"
4499,"[34689, 39373]"
4580,"[26233, 26332]"
5018,"[25765, 25989]"
1403,"[43024, 50275]"
4869,"[27213, 36548]"
574,"[26759, 30669]"
5179,"[35071, 38526]"
1674,"[35753, 29247]"
124,"[25738, 29094]"
3905,"[25777, 25874]"
2006,"[25926, 26376]"
3058,"[26458, 27756]"
4511,"[35413, 36895]"
1032,"[35413, 36895]"
4525,"[26983, 34926]"
2285,"[40114, 49132]"
3235,"[25900, 26044]"
3764,"[25435, 25452]"
1487,"[46955, 25773]"
1014,"[25475, 25775]"
103,"[26279, 27251]"
1756,"[46551, 25497]"
2993,"[25383, 25404]"
3900,"[45041, 25442]"
4122,"[28186, 31045]"
3362,"[25429, 25859]"
41,"[26454, 27445]"
5282,"[25809, 25988]"
491,"[25522, 25588]"
1985,"[26809, 27788]"
4125,"[25372, 25555]"
3344,"[25711, 26272]"
5200,"[25975, 29906]"
4760,"[34372, 39530]"
798,"[25695, 27253]"
5162,"[25929, 26420]"
733,"[31977, 26020]"
3785,"[25438, 26335]"
4228,"[25403, 26168]"
2495,"[40796, 42996]"
1368,"[25625, 26032]"
4553,"[25476, 32160]"
3576,"[25322, 25930]"
515,"[29023, 40566]"
3769,"[25453, 25685]"
2757,"[25383, 25404]"
3624,"[26248, 28994]"
406,"[26669, 27926]"
3848,"[42882, 25416]"
3868,"[25617, 26101]"
3220,"[50703, 54585]"
2422,"[25738, 29094]"
4745,"[25459, 25494]"
3658,"[25425, 26018]"
4883,"[25416, 25446]"
2266,"[25450, 26552]"
936,"[25817, 30656]"
1835,"[28839, 39198]"
1715,"[25335, 26180]"
2609,"[25809, 25988]"
1775,"[28378, 31703]"
5103,"[37817, 49525]"
638,"[25396, 25592]"
998,"[50323, 26739]"
4284,"[51415, 30680]"
465,"[36543, 37311]"
2323,"[41523, 28084]"
35,"[44291, 25578]"
991,"[26209, 26351]"
1268,"[25601, 37674]"
219,"[25604, 25863]"
3681,"[25516, 25591]"
21,"[27848, 29792]"
2219,"[27087, 34247]"
3771,"[25695, 25753]"
3351,"[26972, 27887]"
803,"[25416, 25446]"
3582,"[26097, 30763]"
5060,"[26019, 31994]"
3983,"[26231, 27185]"
4450,"[29968, 25948]"
902,"[30324, 32251]"
5326,"[25997, 26940]"
3549,"[25605, 25689]"
5106,"[45622, 26990]"
583,"[28971, 25416]"
4388,"[42751, 25416]"
1133,"[28423, 28551]"
3151,"[25383, 25404]"
234,"[26364, 25440]"
1848,"[26124, 32345]"
827,"[25435, 25452]"
1708,"[30880, 36227]"
3132,"[25675, 26130]"
3513,"[27817, 41343]"
226,"[25429, 25859]"
5027,"[34213, 36930]"
4090,"[26346, 28266]"
5274,"[25533, 25678]"
376,"[26397, 26616]"
508,"[29539, 31449]"
2163,"[25433, 25635]"
4291,"[52097, 25603]"
3215,"[32279, 45996]"
1472,"[33500, 52573]"
1917,"[25668, 25708]"
264,"[45154, 33387]"
96,"[37769, 43759]"
4129,"[25815, 27144]"
1066,"[29110, 48591]"
5225,"[26627, 29878]"
5223,"[25925, 26066]"
2803,"[25512, 25531]"
720,"[25433, 25635]"
3158,"[28892, 32239]"
152,"[39095, 25652]"
293,"[27153, 30440]"
317,"[40941, 25326]"
3839,"[29284, 45102]"
182,"[25895, 28075]"
728,"[25604, 25863]"
3557,"[27071, 27673]"
3375,"[46078, 25605]"
1453,"[25777, 25874]"
4142,"[48143, 54641]"
3224,"[38093, 44803]"
1199,"[27563, 28885]"
712,"[50408, 25891]"
2691,"[31380, 27071]"
5089,"[25608, 26202]"
3829,"[25326, 25333]"
2192,"[25898, 27940]"
5271,"[30962, 33072]"
841,"[30580, 25741]"
2748,"[26052, 26438]"
3717,"[35413, 36895]"
1443,"[33838, 29981]"
2338,"[27369, 27413]"
3602,"[51910, 26073]"
541,"[25902, 26682]"
2909,"[26652, 26915]"
3722,"[46816, 25440]"
1542,"[31020, 51844]"
5053,"[34058, 40425]"
1428,"[35413, 36895]"
2531,"[25438, 26335]"
1497,"[25404, 25696]"
3244,"[43923, 46144]"
1786,"[26617, 28187]"
1250,"[25605, 25689]"
4299,"[35413, 36895]"
3425,"[27906, 29888]"
546,"[25605, 25689]"
5081,"[26211, 26473]"
546,"[44343, 25636]"
3091,"[34629, 40964]"
3330,"[25439, 25466]"
3891,"[26261, 45437]"
971,"[25644, 27031]"
4569,"[25900, 26044]"
1097,"[25603, 31105]"
4442,"[27543, 30269]"
3787,"[25771, 25824]"
2141,"[25935, 28997]"
2890,"[25459, 25494]"
852,"[25533, 25678]"
4366,"[25416, 25446]"
4651,"[26349, 27700]"
3991,"[27442, 39282]"
825,"[28482, 32789]"
4903,"[25445, 25717]"
267,"[36785, 37149]"
3231,"[27250, 27654]"
3598,"[25658, 26200]"
465,"[25533, 25678]"
2940,"[25751, 27989]"
4545,"[26991, 33655]"
2397,"[25379, 25422]"
2079,"[25376, 25463]"
2326,"[45121, 25321]"
2029,"[25399, 25447]"
3828,"[28183, 31043]"
4609,"[43010, 36480]"
731,"[42057, 25341]"
4652,"[26366, 27608]"
702,"[26949, 26955]"
3005,"[26189, 26330]"
1481,"[25442, 26459]"
2624,"[40692, 25354]"
1854,"[38852, 48453]"
4789,"[25445, 25717]"
5000,"[30090, 44066]"
1228,"[40057, 28438]"
1853,"[25512, 25531]"
30,"[37821, 31788]"
38,"[25935, 28997]"
4155,"[25784, 27938]"
2127,"[26656, 27522]"
3819,"[34661, 48187]"
233,"[27156, 27671]"
1796,"[34153, 38130]"
3703,"[25569, 33012]"
3880,"[29131, 35243]"
493,"[30133, 40768]"
4500,"[25607, 25845]"
3558,"[26688, 28253]"
4264,"[34430, 36749]"
4961,"[44306, 25371]"
5332,"[31101, 45573]"
2740,"[54330, 25688]"
2171,"[25410, 25449]"
5219,"[29067, 29959]"
2193,"[25865, 26185]"
2228,"[25348, 25737]"
4995,"[36341, 25399]"
15,"[25548, 31840]"
1801,"[28391, 28851]"
4132,"[25652, 26173]"
3225,"[25580, 30492]"
2793,"[25338, 27512]"
1499,"[28119, 30278]"
4580,"[25583, 25904]"
2712,"[25908, 25687]"
5309,"[26397, 26616]"
287,"[47404, 52320]"
2853,"[25433, 25635]"
470,"[29113, 29543]"
2182,"[42496, 25335]"
2461,"[25324, 25534]"
1547,"[37250, 25419]"
2259,"[31070, 46528]"
1405,"[27033, 27141]"
4374,"[25695, 27253]"
50,"[25417, 25556]"
5247,"[25756, 26196]"
3024,"[25658, 26200]"
4479,"[25379, 25422]"
1329,"[25633, 26000]"
1963,"[26250, 30506]"
1210,"[49408, 25413]"
1300,"[26241, 30724]"
3333,"[28119, 30278]"
1783,"[40514, 25401]"
1651,"[39808, 35238]"
1843,"[35816, 43992]"
743,"[28701, 29430]"
1344,"[28574, 41359]"
5267,"[26242, 26921]"
5069,"[25472, 25565]"
2110,"[40391, 43090]"
4402,"[26366, 27608]"
2448,"[27110, 30816]"
4031,"[25472, 25565]"
4825,"[52636, 32907]"
3466,"[44705, 52358]"
2692,"[28122, 28398]"
2553,"[52314, 25383]"
2235,"[25803, 25928]"
3385,"[31443, 33972]"
4037,"[28393, 29729]"
1951,"[27669, 40606]"
4291,"[25771, 25824]"
4145,"[25756, 26196]"
4742,"[26141, 26375]"
3949,"[28003, 35056]"
975,"[31809, 25352]"
3289,"[25376, 25463]"
2311,"[38125, 53764]"
3495,"[31678, 30656]"
2514,"[25817, 30656]"
2476,"[27104, 27282]"
701,"[41956, 42265]"
367,"[28465, 28681]"
1061,"[37841, 41678]"
4574,"[26334, 42298]"
2185,"[26411, 27268]"
4303,"[28160, 28589]"
997,"[25356, 25395]"
2951,"[25688, 26628]"
2306,"[25817, 30656]"
810,"[27237, 31046]"
3594,"[27869, 30341]"
136,"[27307, 27601]"
2623,"[31508, 26632]"
741,"[30168, 30972]"
1314,"[25902, 26682]"
3119,"[25688, 26628]"
4925,"[27088, 27736]"
986,"[26669, 27926]"
3473,"[36148, 32329]"
5047,"[30324, 32251]"
169,"[25541, 30165]"
1589,"[36138, 26627]"
3972,"[26490, 27225]"
778,"[26075, 27838]"
2951,"[26907, 27186]"
2483,"[30880, 33038]"
5191,"[33790, 25471]"
653,"[25444, 25458]"
4661,"[27475, 37969]"
5114,"[25535, 26003]"
2163,"[26946, 27493]"
5019,"[25354, 25899]"
3876,"[25330, 28755]"
1058,"[25433, 25635]"
4634,"[34778, 38095]"
4030,"[25625, 26032]"
1372,"[40317, 26961]"
889,"[35413, 36895]"
10,"[27526, 28444]"
4163,"[42801, 27302]"
4059,"[33395, 36442]"
1243,"[26548, 26577]"
2005,"[26975, 31392]"
2622,"[26164, 27705]"
3831,"[45662, 26366]"
1735,"[31178, 25783]"
821,"[29418, 30152]"
3237,"[26641, 26995]"
2423,"[49690, 31232]"
483,"[30681, 32930]"
4675,"[35601, 36733]"
3543,"[29757, 25985]"
2313,"[28157, 29845]"
4466,"[39216, 26105]"
1765,"[26779, 27914]"
603,"[28045, 45897]"
1281,"[40848, 43395]"
1197,"[27406, 28405]"
1946,"[26349, 27700]"
5270,"[46560, 26926]"
2731,"[25372, 25555]"
4415,"[25847, 26498]"
3542,"[25445, 25717]"
3964,"[25433, 25635]"
4818,"[25538, 26606]"
1211,"[27369, 27413]"
1452,"[25545, 26151]"
266,"[25322, 25930]"
962,"[47058, 27425]"
3078,"[25520, 25630]"
4762,"[46809, 25575]"
1828,"[26739, 26906]"
3316,"[26580, 29497]"
2921,"[25809, 25988]"
2420,"[31721, 32414]"
521,"[36046, 25391]"
1081,"[25383, 25404]"
4057,"[25338, 27512]"
1815,"[25687, 25908]"
1259,"[26174, 28853]"
2876,"[28122, 28398]"
2702,"[26739, 26906]"
2363,"[25724, 28058]"
3480,"[31948, 34296]"
1781,"[25790, 25971]"
2077,"[26652, 26915]"
4023,"[26382, 28962]"
961,"[41475, 25356]"
1671,"[25442, 26459]"
5201,"[26913, 25435]"
2242,"[35670, 25334]"
2664,"[29111, 33221]"
5088,"[27451, 31900]"
3921,"[25397, 26662]"
4935,"[26240, 30567]"
4363,"[29616, 34253]"
4247,"[25608, 26202]"
1973,"[29553, 30826]"
3683,"[25429, 25859]"
3542,"[29570, 26331]"
3249,"[38786, 45377]"
1866,"[27113, 27391]"
4575,"[26748, 28620]"
393,"[26652, 26915]"
153,"[33378, 25326]"
4489,"[31190, 36219]"
780,"[41990, 25569]"
5166,"[26430, 28418]"
312,"[29264, 44674]"
5122,"[25435, 25452]"
1670,"[25746, 27115]"
587,"[36266, 25536]"
3754,"[25489, 25518]"
2879,"[25345, 26604]"
3130,"[25387, 25462]"
1821,"[32332, 35632]"
3234,"[30563, 33617]"
3408,"[46414, 27422]"
5266,"[25621, 26090]"
3053,"[31243, 27893]"
4586,"[25322, 25930]"
2059,"[32563, 32723]"
1971,"[41448, 26195]"
3140,"[26425, 28032]"
3260,"[25735, 52959]"
2643,"[35413, 36895]"
443,"[25809, 25988]"
4180,"[28423, 28551]"
3710,"[25433, 25635]"
1603,"[25430, 25800]"
4022,"[25516, 25591]"
2170,"[28066, 28666]"
2198,"[26632, 26839]"
4247,"[26624, 27401]"
4479,"[27054, 30516]"
4477,"[25587, 26235]"
1751,"[25606, 26760]"
4672,"[36442, 36861]"
986,"[25433, 25635]"
2724,"[25411, 25499]"
3450,"[25483, 25954]"
2766,"[25383, 25404]"
57,"[31576, 33283]"
2859,"[25644, 27031]"
912,"[54254, 26528]"
4505,"[27183, 28508]"
2916,"[25459, 25494]"
2323,"[25404, 25696]"
3957,"[25505, 26738]"
4605,"[25379, 25422]"
3478,"[25543, 25776]"
1368,"[25354, 25899]"
3676,"[28579, 31886]"
571,"[25401, 25808]"
4875,"[43325, 43731]"
1456,"[41750, 54747]"
4837,"[25351, 25467]"
5320,"[32059, 44086]"
917,"[26868, 30350]"
2040,"[26075, 27838]"
1713,"[25552, 26131]"
4519,"[26251, 26799]"
1521,"[48613, 32116]"
2825,"[25356, 25934]"
4921,"[25416, 25446]"
329,"[26761, 28164]"
3045,"[29281, 39894]"
3848,"[30063, 33182]"
4363,"[47120, 25370]"
2701,"[26996, 28176]"
2160,"[32631, 36244]"
5314,"[50169, 27193]"
1379,"[36890, 37642]"
857,"[26471, 27513]"
3178,"[27406, 28405]"
4658,"[32314, 41624]"
1132,"[25929, 26420]"
224,"[25399, 25447]"
2847,"[25351, 25467]"
633,"[29210, 25611]"
4390,"[29182, 29652]"
5093,"[25540, 32998]"
5222,"[25659, 25827]"
624,"[25659, 25827]"
634,"[25701, 28598]"
3809,"[27412, 29205]"
1018,"[25341, 25387]"
863,"[33731, 25611]"
77,"[25777, 25874]"
3603,"[35413, 36895]"
3601,"[25532, 25894]"
732,"[26739, 26906]"
4427,"[26141, 26375]"
187,"[25411, 25499]"
1280,"[27649, 31264]"
4192,"[25837, 26521]"
4628,"[25896, 27036]"
3895,"[25366, 26084]"
4030,"[25701, 28598]"
3411,"[25445, 25717]"
3655,"[25416, 25446]"
830,"[27133, 34553]"
5133,"[33731, 25611]"
1076,"[25320, 26092]"
3745,"[25735, 26134]"
3098,"[25625, 26032]"
3069,"[25383, 25404]"
2253,"[26302, 26814]"
4297,"[26484, 26229]"
275,"[44922, 26370]"
2946,"[29557, 25611]"
1520,"[34779, 29450]"
4605,"[25420, 25656]"
83,"[51449, 25321]"
2828,"[30171, 35729]"
1259,"[31152, 32837]"
324,"[25341, 25387]"
1694,"[26164, 27705]"
438,"[25324, 25534]"
1057,"[25651, 26414]"
2161,"[28912, 25985]"
2262,"[25320, 26092]"
2461,"[50904, 25383]"
4688,"[29067, 29959]"
1337,"[25516, 27722]"
1360,"[49684, 25335]"
3088,"[25626, 26851]"
179,"[25633, 26000]"
2883,"[30943, 37640]"
3067,"[25572, 25972]"
498,"[29568, 43509]"
3231,"[25883, 26017]"
4663,"[37890, 45063]"
1055,"[28122, 28398]"
4550,"[30950, 28948]"
1938,"[30557, 34645]"
2308,"[25823, 27375]"
3784,"[25579, 31094]"
1698,"[25750, 26445]"
1774,"[25998, 26060]"
3622,"[30096, 31855]"
5240,"[26233, 26332]"
483,"[30934, 39886]"
1038,"[25358, 30383]"
1234,"[28654, 28790]"
4568,"[25765, 25989]"
1997,"[48859, 25473]"
2051,"[30344, 33304]"
3432,"[25955, 26811]"
59,"[27573, 28333]"
3476,"[30063, 33182]"
2378,"[28499, 29074]"
514,"[26548, 26577]"
290,"[34058, 40425]"
5207,"[26366, 27608]"
3692,"[26764, 28121]"
2271,"[32102, 37330]"
474,"[37636, 25410]"
4019,"[25461, 27614]"
2212,"[25498, 26766]"
3272,"[25359, 25811]"
5295,"[25473, 26476]"
3717,"[37287, 44468]"
3422,"[26429, 28995]"
417,"[27650, 28402]"
4331,"[28019, 34339]"
2757,"[30007, 47882]"
685,"[25417, 25556]"
4577,"[50561, 51570]"
3057,"[27307, 27601]"
3597,"[25611, 25694]"
4543,"[26138, 26267]"
3145,"[38924, 25847]"
4660,"[25348, 25737]"
2827,"[26273, 26933]"
4645,"[25945, 27320]"
3874,"[45453, 25516]"
4171,"[35413, 36895]"
4083,"[41148, 47956]"
3973,"[25996, 27415]"
1934,"[39071, 45683]"
2238,"[31719, 44635]"
886,"[25342, 25361]"
710,"[25533, 25678]"
3016,"[25522, 25588]"
610,"[27882, 28477]"
1298,"[30989, 34356]"
891,"[25359, 25811]"
3305,"[26995, 26641]"
575,"[25516, 25591]"
1801,"[25514, 25727]"
5111,"[25554, 26042]"
1094,"[25818, 26213]"
5306,"[25847, 26498]"
1876,"[43160, 46143]"
714,"[35827, 47136]"
1679,"[51774, 35853]"
1968,"[25787, 26651]"
1023,"[26265, 30080]"
2206,"[25439, 25466]"
2617,"[25320, 26092]"
1143,"[35413, 36895]"
1111,"[25997, 26940]"
937,"[42294, 43247]"
2960,"[26624, 27401]"
4285,"[25433, 25635]"
4944,"[29167, 33481]"
4569,"[25375, 38394]"
4692,"[28759, 25891]"
2471,"[30902, 25341]"
5261,"[25929, 26420]"
828,"[28568, 43188]"
4798,"[25473, 27872]"
4172,"[26397, 26616]"
981,"[26348, 27864]"
2646,"[25512, 25531]"
1244,"[50577, 32656]"
195,"[25893, 26320]"
4993,"[25430, 25800]"
4636,"[26180, 25335]"
4280,"[26454, 27445]"
4018,"[26458, 27756]"
1328,"[26302, 26814]"
2652,"[26257, 30259]"
3434,"[40403, 51415]"
4882,"[26370, 39377]"
3468,"[25472, 25565]"
1035,"[27088, 27736]"
1440,"[31179, 31421]"
718,"[33625, 38725]"
3054,"[30662, 39197]"
2633,"[35577, 40235]"
3798,"[29844, 29880]"
2705,"[28628, 36536]"
3459,"[31061, 34795]"
2986,"[25815, 27144]"
1064,"[25562, 25637]"
4625,"[25809, 25988]"
4084,"[25938, 28629]"
1048,"[25792, 27184]"
861,"[30225, 34480]"
2338,"[40344, 49251]"
3244,"[25687, 25908]"
4516,"[25858, 33694]"
4791,"[25726, 27442]"
225,"[48744, 26242]"
2702,"[25611, 25694]"
1462,"[27971, 32654]"
3638,"[25554, 26042]"
1438,"[25711, 26272]"
3603,"[54157, 25516]"
4317,"[25570, 28138]"
2049,"[25399, 25447]"
4962,"[26189, 26330]"
3435,"[25837, 26521]"
5292,"[45866, 54228]"
3943,"[27820, 29263]"
3804,"[26624, 27401]"
135,"[26557, 27744]"
3148,"[26458, 28693]"
5158,"[25433, 25635]"
3188,"[25414, 27130]"
5290,"[25439, 25466]"
3780,"[44675, 25433]"
616,"[25545, 26151]"
2549,"[53041, 25409]"
2451,"[25424, 28545]"
2904,"[25652, 26173]"
2429,"[27403, 28658]"
557,"[25483, 25954]"
421,"[28160, 29785]"
1043,"[30133, 40768]"
1483,"[25433, 25635]"
1499,"[25658, 26200]"
3596,"[28003, 35056]"
3071,"[41858, 47362]"
147,"[46764, 25373]"
971,"[30859, 34847]"
3336,"[25658, 26200]"
3087,"[25902, 26682]"
1576,"[32500, 25383]"
3079,"[26079, 33478]"
136,"[38633, 39708]"
1944,"[41990, 25569]"
4338,"[25705, 27035]"
3370,"[27044, 27247]"
4543,"[49627, 53074]"
250,"[27546, 28069]"
3521,"[25505, 26738]"
4268,"[25604, 25863]"
1806,"[25433, 25635]"
1426,"[26468, 47976]"
688,"[30139, 34161]"
2181,"[50370, 25341]"
4813,"[26299, 31296]"
2845,"[36657, 39278]"
4683,"[36811, 37179]"
1198,"[26060, 26776]"
1410,"[39427, 25345]"
619,"[43962, 26688]"
2966,"[25865, 26185]"
3808,"[26016, 26358]"
955,"[27731, 28742]"
918,"[25858, 33694]"
4373,"[27594, 28353]"
4812,"[30007, 47882]"
1862,"[25858, 33694]"
4514,"[26154, 26717]"
5213,"[46913, 25362]"
4841,"[25417, 25556]"
3998,"[25799, 27471]"
3315,"[29930, 30968]"
661,"[25433, 25635]"
5004,"[25562, 25637]"
3078,"[39274, 42715]"
2488,"[28882, 33150]"
2184,"[43259, 53497]"
4820,"[28013, 29486]"
4837,"[25875, 29771]"
1883,"[25955, 26811]"
3546,"[25709, 26925]"
2793,"[28312, 28750]"
4028,"[39908, 25338]"
2125,"[27133, 34553]"
696,"[25433, 25635]"
2699,"[45666, 25416]"
1515,"[28409, 29398]"
4308,"[25524, 27427]"
4027,"[27999, 31808]"
2253,"[28169, 29895]"
1554,"[26406, 27348]"
4331,"[54254, 26528]"
4514,"[31469, 32958]"
5210,"[25604, 25863]"
3201,"[25399, 25447]"
2786,"[25438, 26335]"
4432,"[25750, 26445]"
2191,"[25326, 25333]"
3248,"[31404, 32552]"
4585,"[25633, 26000]"
4390,"[40518, 26020]"
1554,"[42689, 25839]"
1278,"[32100, 25435]"
1601,"[40014, 40306]"
2706,"[34289, 25420]"
165,"[32397, 47856]"
2929,"[26786, 27055]"
1021,"[26557, 27744]"
5151,"[29648, 29688]"
4001,"[25449, 26277]"
866,"[25847, 26498]"
4611,"[25615, 26256]"
966,"[32483, 44991]"
1253,"[25328, 25456]"
5191,"[25472, 25565]"
3535,"[25383, 25404]"
424,"[26711, 28868]"
4585,"[29747, 30027]"
4229,"[26189, 26330]"
1275,"[29889, 33123]"
1382,"[25676, 27892]"
2439,"[29334, 30527]"
2317,"[39828, 52244]"
352,"[35555, 41456]"
175,"[31355, 36375]"
4379,"[25351, 25467]"
3510,"[26302, 26814]"
2340,"[41208, 28550]"
161,"[25883, 26017]"
4065,"[47430, 25445]"
4959,"[25593, 25596]"
3462,"[25351, 25467]"
4756,"[38070, 25856]"
4762,"[25996, 27415]"
532,"[25652, 26173]"
5106,"[26390, 27384]"
372,"[25385, 26208]"
2503,"[27087, 47282]"
4095,"[25453, 25685]"
4283,"[25416, 25446]"
2355,"[48599, 25658]"
2033,"[25366, 26093]"
585,"[26657, 28531]"
2868,"[31648, 34225]"
3077,"[40664, 26526]"
4324,"[29306, 25617]"
2282,"[47360, 49686]"
3346,"[25416, 25446]"
2954,"[25442, 26459]"
1747,"[30964, 36506]"
876,"[25572, 25972]"
1607,"[25891, 26004]"
1800,"[25891, 26004]"
2263,"[29937, 48630]"
1391,"[34054, 25400]"
1670,"[26206, 26871]"
5157,"[25399, 25447]"
2174,"[26425, 29666]"
631,"[39431, 40870]"
454,"[35838, 50854]"
1234,"[32599, 36498]"
4442,"[30761, 33847]"
891,"[26273, 26933]"
3258,"[26397, 26616]"
2144,"[27650, 45867]"
4793,"[25742, 25770]"
3046,"[26060, 26776]"
4315,"[25425, 26018]"
4784,"[46800, 25364]"
3934,"[25781, 25933]"
1461,"[25326, 25333]"
3241,"[25456, 25704]"
4556,"[25873, 28459]"
327,"[33140, 26867]"
877,"[31152, 32837]"
141,"[25399, 25447]"
4668,"[25681, 25690]"
781,"[25554, 26042]"
743,"[28839, 39198]"
4294,"[38190, 39807]"
5001,"[27594, 28353]"
3563,"[25323, 25560]"
2626,"[27038, 27074]"
4607,"[28218, 30481]"
2657,"[27882, 28477]"
661,"[26052, 26438]"
5225,"[25732, 26421]"
2242,"[26324, 53983]"
443,"[25503, 26049]"
1025,"[30934, 39886]"
3317,"[25387, 25462]"
3395,"[46936, 26806]"
1962,"[25626, 26851]"
5178,"[25354, 25899]"
2648,"[25512, 25531]"
4493,"[44213, 27766]"
3002,"[25376, 25463]"
1982,"[33432, 35897]"
4539,"[28561, 36161]"
1739,"[25790, 25971]"
2064,"[36388, 47524]"
1868,"[25732, 26421]"
258,"[32500, 25383]"
786,"[25601, 37674]"
1065,"[25356, 25934]"
5055,"[25636, 25870]"
1954,"[27327, 30100]"
4558,"[27746, 29581]"
2615,"[30196, 52670]"
5100,"[41891, 25633]"
181,"[50131, 26227]"
4109,"[27826, 28095]"
2206,"[25383, 25404]"
4778,"[25383, 25404]"
130,"[25324, 25534]"
4004,"[35413, 36895]"
4529,"[43669, 27484]"
1685,"[30001, 49159]"
2513,"[28190, 42847]"
3495,"[45443, 25667]"
1695,"[27354, 38264]"
2213,"[25342, 25361]"
1791,"[48348, 26187]"
2913,"[25641, 26338]"
1230,"[29945, 52472]"
1616,"[31056, 25498]"
4801,"[26426, 26209]"
5072,"[25629, 26383]"
3879,"[25416, 25446]"
482,"[45289, 25417]"
196,"[28502, 40207]"
1422,"[29325, 34127]"
3038,"[25351, 25467]"
4336,"[25413, 25511]"
